research_id,response_id,object,original_response,respondent_id,cleaned_response,translated_response,originality_rater01,utility_rater01,originality_rater02,utility_rater02
NAT202402,28641,paperclip,chip bag sealer,237,chip bag sealer,chip bag sealer,2,5,,
NAT202402,28700,paperclip,chip bag sealer,240,chip bag sealer,chip bag sealer,2,5,,
NAT202402,28840,paperclip,chip bag sealer,247,chip bag sealer,chip bag sealer,2,5,,
NAT202402,28845,paperclip,hose unclogger,247,hose unclogger,hose unclogger,3,4,,
NAT202402,28907,paperclip,bag sealer,250,bag sealer,bag sealer,2.5,5,,
NAT202402,28912,paperclip,unclogging glue bottles,250,unclogging glue bottles,unclogging glue bottles,2.5,5,,
NAT202402,28932,paperclip,document binder,251,document binder,document binder,1,5,,
NAT202402,28964,paperclip,unclog glue bottles,253,unclog glue bottles,unclog glue bottles,2.5,5,,
NAT202402,28973,paperclip,clip bags closed,253,clip bags closed,clip bags closed,2,5,,
NAT202402,29079,paperclip,chip bag sealer,259,chip bag sealer,chip bag sealer,2,5,,
NAT202402,29110,paperclip,bag sealer,260,bag sealer,bag sealer,2.5,5,,
NAT202402,29159,paperclip,chip bag sealer,263,chip bag sealer,chip bag sealer,2,5,,
NAT202402,29283,paperclip,unclogging glue bottles,269,unclogging glue bottles,unclogging glue bottles,2.5,5,,
NAT202402,29310,paperclip,bag sealer,270,bag sealer,bag sealer,2.5,5,,
NAT202402,29349,paperclip,bag sealer,272,bag sealer,bag sealer,2.5,5,,
NAT202402,29360,paperclip,chip bag sealer,273,chip bag sealer,chip bag sealer,2,5,,
NAT202402,29410,paperclip,drain unclogger,275,drain unclogger,drain unclogger,3,4,,
NAT202402,29419,paperclip,bag clip,331,bag clip,bag clip,2,5,,
NAT202402,29439,paperclip,bag clip,332,bag clip,bag clip,2,5,,
NAT202402,29459,paperclip,bag clip,333,bag clip,bag clip,2,5,,
NAT202402,29479,paperclip,bag clip,334,bag clip,bag clip,2,5,,
NAT202402,29499,paperclip,bag clip,335,bag clip,bag clip,2,5,,
NAT202402,29519,paperclip,bag clip,336,bag clip,bag clip,2,5,,
NAT202402,29539,paperclip,bag clip,337,bag clip,bag clip,2,5,,
NAT202402,29559,paperclip,bag clip,338,bag clip,bag clip,2,5,,
NAT202402,29579,paperclip,bag clip,339,bag clip,bag clip,2,5,,
NAT202402,29599,paperclip,bag clip,340,bag clip,bag clip,2,5,,
NAT202402,29621,paperclip,bag clip,341,bag clip,bag clip,2,5,,
NAT202402,29639,paperclip,bag clip,342,bag clip,bag clip,2,5,,
NAT202402,29659,paperclip,bag clip,343,bag clip,bag clip,2,5,,
NAT202402,29679,paperclip,bag clip,344,bag clip,bag clip,2,5,,
NAT202402,29699,paperclip,bag clip,345,bag clip,bag clip,2,5,,
NAT202402,29722,paperclip,bag clip,346,bag clip,bag clip,2,5,,
NAT202402,29741,paperclip,bag clip,347,bag clip,bag clip,2,5,,
NAT202402,29762,paperclip,bag clip,348,bag clip,bag clip,2,5,,
NAT202402,29781,paperclip,bag clip,349,bag clip,bag clip,2,5,,
NAT202402,29799,paperclip,bag clip,350,bag clip,bag clip,2,5,,
NAT202402,29819,paperclip,bag clip,351,bag clip,bag clip,2,5,,
NAT202402,29839,paperclip,bag clip,352,bag clip,bag clip,2,5,,
NAT202402,29862,paperclip,bag clip,353,bag clip,bag clip,2,5,,
NAT202402,29879,paperclip,bag clip,354,bag clip,bag clip,2,5,,
NAT202402,29901,paperclip,bag clip,355,bag clip,bag clip,2,5,,
NAT202402,29921,paperclip,bag clip,356,bag clip,bag clip,2,5,,
NAT202402,29942,paperclip,bag clip,357,bag clip,bag clip,2,5,,
NAT202402,29959,paperclip,bag clip,358,bag clip,bag clip,2,5,,
NAT202402,29979,paperclip,bag clip,359,bag clip,bag clip,2,5,,
NAT202402,29989,paperclip,bag clip,359,bag clip,bag clip,2,5,,
NAT202402,30002,paperclip,bag clip,360,bag clip,bag clip,2,5,,
NAT202402,30024,paperclip,bag clip,361,bag clip,bag clip,2,5,,
NAT202402,30039,paperclip,bag clip,362,bag clip,bag clip,2,5,,
NAT202402,30060,paperclip,bag clip,363,bag clip,bag clip,2,5,,
NAT202402,30082,paperclip,bag clip,364,bag clip,bag clip,2,5,,
NAT202402,30101,paperclip,bag clip,365,bag clip,bag clip,2,5,,
NAT202402,30119,paperclip,bag clip,366,bag clip,bag clip,2,5,,
NAT202402,30141,paperclip,bag clip,367,bag clip,bag clip,2,5,,
NAT202402,30159,paperclip,bag clip,368,bag clip,bag clip,2,5,,
NAT202402,30181,paperclip,bag clip,369,bag clip,bag clip,2,5,,
NAT202402,30201,paperclip,bag clip,370,bag clip,bag clip,2,5,,
NAT202402,30209,paperclip,bag clip,370,bag clip,bag clip,2,5,,
NAT202402,30224,paperclip,bag clip,371,bag clip,bag clip,2,5,,
NAT202402,30242,paperclip,bag clip,372,bag clip,bag clip,2,5,,
NAT202402,30259,paperclip,bag clip,373,bag clip,bag clip,2,5,,
NAT202402,30281,paperclip,bag clip,374,bag clip,bag clip,2,5,,
NAT202402,30301,paperclip,bag clip,375,bag clip,bag clip,2,5,,
NAT202402,30339,paperclip,bag clip,377,bag clip,bag clip,2,5,,
NAT202402,30364,paperclip,bag clip,378,bag clip,bag clip,2,5,,
NAT202402,30383,paperclip,bag clip,379,bag clip,bag clip,2,5,,
NAT202402,30406,paperclip,bag clip,380,bag clip,bag clip,2,5,,
NAT202402,30421,paperclip,bag clip,381,bag clip,bag clip,2,5,,
NAT202402,30447,paperclip,bag clip,382,bag clip,bag clip,2,5,,
NAT202402,30461,paperclip,bag clip,383,bag clip,bag clip,2,5,,
NAT202402,30479,paperclip,bag clip,384,bag clip,bag clip,2,5,,
NAT202402,30499,paperclip,bag clip,385,bag clip,bag clip,2,5,,
NAT202402,30938,paperclip,bag clip,297,bag clip,bag clip,2,5,,
NAT202402,31182,paperclip,bag clip,309,bag clip,bag clip,2,5,,
NAT202402,31205,paperclip,bag sealer,310,bag sealer,bag sealer,2.5,5,,
NAT202402,31264,paperclip,bag clip,313,bag clip,bag clip,2,5,,
NAT202402,31309,paperclip,bag clip,315,bag clip,bag clip,2,5,,
NAT202402,31322,paperclip,bag clip,316,bag clip,bag clip,2,5,,
NAT202402,31412,paperclip,bag clip,320,bag clip,bag clip,2,5,,
NAT202402,31425,paperclip,bag clip,321,bag clip,bag clip,2,5,,
NAT202402,31445,paperclip,bag clip,322,bag clip,bag clip,2,5,,
NAT202402,31469,paperclip,bag clip,323,bag clip,bag clip,2,5,,
NAT202402,31488,paperclip,bag clip,324,bag clip,bag clip,2,5,,
NAT202402,31509,paperclip,bag clip,325,bag clip,bag clip,2,5,,
NAT202402,31519,paperclip,bag sealer,326,bag sealer,bag sealer,2.5,5,,
NAT202402,32210,paperclip,staple remover,415,staple remover,staple remover,2,4,,
NAT202402,32228,paperclip,staple remover,416,staple remover,staple remover,2,4,,
NAT202402,32526,paperclip,food bag sealer,431,food bag sealer,food bag sealer,2,5,,
NAT202402,32543,paperclip,staple substitute,432,staple substitute,staple substitute,2,5,,
NAT202402,32585,paperclip,bottle opener,434,bottle opener,bottle opener,2.5,4,,
NAT202402,32599,paperclip,can tab opener,435,tab opener,tab opener,2.5,4,,
NAT202402,32633,paperclip,staple remover,436,staple remover,staple remover,2,4,,
NAT202402,32743,paperclip,bag tag,442,bag tag,bag tag,2,5,,
NAT202402,32762,paperclip,bag tag,443,bag tag,bag tag,2,5,,
NAT202402,32783,paperclip,bag tag,444,bag tag,bag tag,2,5,,
NAT202402,32820,paperclip,bag tag,446,bag tag,bag tag,2,5,,
NAT202402,32841,paperclip,bag tag,447,bag tag,bag tag,2,5,,
NAT202402,32861,paperclip,bag tag,448,bag tag,bag tag,2,5,,
NAT202402,32882,paperclip,bag tag,449,bag tag,bag tag,2,5,,
NAT202402,32890,paperclip,bag label,449,bag label,bag label,2,4,,
NAT202402,32940,paperclip,bag tag,452,bag tag,bag tag,2,5,,
NAT202402,32949,paperclip,bag label,452,bag label,bag label,2,4,,
NAT202402,32958,paperclip,bag clip,453,bag clip,bag clip,2,5,,
NAT202402,32979,paperclip,bag tag,454,bag tag,bag tag,2,5,,
NAT202402,33006,paperclip,bag label,455,bag label,bag label,2,4,,
NAT202402,33036,paperclip,bag clip,457,bag clip,bag clip,2,5,,
NAT202402,33042,paperclip,bag tag,457,bag tag,bag tag,2,5,,
NAT202402,33065,paperclip,bag tag,458,bag tag,bag tag,2,5,,
NAT202402,33093,paperclip,bag clip,460,bag clip,bag clip,2,5,,
NAT202402,33099,paperclip,bag tag,460,bag tag,bag tag,2,5,,
NAT202402,33119,paperclip,bag tag,461,bag tag,bag tag,2,5,,
NAT202402,33135,paperclip,bag clip,462,bag clip,bag clip,2,5,,
NAT202402,33144,paperclip,bag tag,462,bag tag,bag tag,2,5,,
NAT202402,33148,paperclip,bag label,462,bag label,bag label,2,4,,
NAT202402,33181,paperclip,bag tag,464,bag tag,bag tag,2,5,,
NAT202402,33187,paperclip,bag label,464,bag label,bag label,2,4,,
NAT202402,33197,paperclip,bag tag,465,bag tag,bag tag,2,5,,
NAT202402,33205,paperclip,bag seal,465,bag seal,bag seal,2,5,,
NAT202402,33213,paperclip,bag clip,466,bag clip,bag clip,2,5,,
NAT202402,33227,paperclip,bag tag,466,bag tag,bag tag,2,5,,
NAT202402,33228,paperclip,bag strap,466,bag strap,bag strap,2.5,3,,
NAT202402,33245,paperclip,bag tag,467,bag tag,bag tag,2,5,,
NAT202402,33261,paperclip,bag tag,468,bag tag,bag tag,2,5,,
NAT202402,33263,paperclip,bag seal,468,bag seal,bag seal,2,5,,
NAT202402,33277,paperclip,bag tag,469,bag tag,bag tag,2,5,,
NAT202402,33291,paperclip,bag clip,470,bag clip,bag clip,2,5,,
NAT202402,33298,paperclip,bag tag,470,bag tag,bag tag,2,5,,
NAT202402,33317,paperclip,bag clip,471,bag clip,bag clip,2,5,,
NAT202402,33320,paperclip,bag tag,471,bag tag,bag tag,2,5,,
NAT202402,33338,paperclip,bag tag,472,bag tag,bag tag,2,5,,
NAT202402,33351,paperclip,bag clip,473,bag clip,bag clip,2,5,,
NAT202402,33368,paperclip,bag tag,473,bag tag,bag tag,2,5,,
NAT202402,33371,paperclip,bag clip,474,bag clip,bag clip,2,5,,
NAT202402,33400,paperclip,bag tag,475,bag tag,bag tag,2,5,,
NAT202402,33416,paperclip,bag clip,476,bag clip,bag clip,2,5,,
NAT202402,33423,paperclip,bag tag,476,bag tag,bag tag,2,5,,
NAT202402,33439,paperclip,bag tag,477,bag tag,bag tag,2,5,,
NAT202402,33453,paperclip,bag clip,478,bag clip,bag clip,2,5,,
NAT202402,33466,paperclip,bag tag,478,bag tag,bag tag,2,5,,
NAT202402,33471,paperclip,bag clip,479,bag clip,bag clip,2,5,,
NAT202402,33481,paperclip,bag tag,479,bag tag,bag tag,2,5,,
NAT202402,33493,paperclip,bag clip,480,bag clip,bag clip,2,5,,
NAT202402,33505,paperclip,bag tag,480,bag tag,bag tag,2,5,,
NAT202402,33518,paperclip,bag clip,481,bag clip,bag clip,2,5,,
NAT202402,33525,paperclip,bag tag,481,bag tag,bag tag,2,5,,
NAT202402,33527,paperclip,bag seal,481,bag seal,bag seal,2,5,,
NAT202402,33528,paperclip,fasten loose screws,481,fasten loose screws,fasten loose screws,2.5,3,,
NAT202402,33531,paperclip,bag clip,482,bag clip,bag clip,2,5,,
NAT202402,33539,paperclip,bag tag,482,bag tag,bag tag,2,5,,
NAT202402,33555,paperclip,bag clip,483,bag clip,bag clip,2,5,,
NAT202402,33573,paperclip,bag clip,484,bag clip,bag clip,2,5,,
NAT202402,33582,paperclip,bag tag,484,bag tag,bag tag,2,5,,
NAT202402,33624,paperclip,bag clip,486,bag clip,bag clip,2,5,,
NAT202402,33634,paperclip,bag clip,487,bag clip,bag clip,2,5,,
NAT202402,33645,paperclip,bag tag,487,bag tag,bag tag,2,5,,
NAT202402,33646,paperclip,binder clip,487,binder clip,binder clip,1,5,,
NAT202402,33653,paperclip,bag clip,488,bag clip,bag clip,2,5,,
NAT202402,33659,paperclip,bag seal,488,bag seal,bag seal,2,5,,
NAT202402,33673,paperclip,bag clip,489,bag clip,bag clip,2,5,,
NAT202402,33676,paperclip,bag seal,489,bag seal,bag seal,2,5,,
NAT202402,33688,paperclip,bag clip,490,bag clip,bag clip,2,5,,
NAT202402,33694,paperclip,bag tag,490,bag tag,bag tag,2,5,,
NAT202402,33698,paperclip,bag seal,490,bag seal,bag seal,2,5,,
NAT202402,33768,paperclip,bag clip,494,bag clip,bag clip,2,5,,
NAT202402,24076,paperclip,reset button,1,reset button,reset button,3,5,,
NAT202402,24095,paperclip,reset button,2,reset button,reset button,3,5,,
NAT202402,24114,paperclip,reset button,3,reset button,reset button,3,5,,
NAT202402,24133,paperclip,reset button,4,reset button,reset button,3,5,,
NAT202402,24152,paperclip,reset button,5,reset button,reset button,3,5,,
NAT202402,24171,paperclip,reset button,6,reset button,reset button,3,5,,
NAT202402,24190,paperclip,reset button,7,reset button,reset button,3,5,,
NAT202402,24209,paperclip,reset button,8,reset button,reset button,3,5,,
NAT202402,24228,paperclip,reset button,9,reset button,reset button,3,5,,
NAT202402,24247,paperclip,reset button,10,reset button,reset button,3,5,,
NAT202402,24266,paperclip,reset button,11,reset button,reset button,3,5,,
NAT202402,24285,paperclip,reset button,12,reset button,reset button,3,5,,
NAT202402,24304,paperclip,reset button,13,reset button,reset button,3,5,,
NAT202402,24323,paperclip,reset button,14,reset button,reset button,3,5,,
NAT202402,24342,paperclip,reset button,15,reset button,reset button,3,5,,
NAT202402,24361,paperclip,reset button,16,reset button,reset button,3,5,,
NAT202402,24380,paperclip,reset button,17,reset button,reset button,3,5,,
NAT202402,24399,paperclip,reset button,18,reset button,reset button,3,5,,
NAT202402,24418,paperclip,reset button,19,reset button,reset button,3,5,,
NAT202402,24437,paperclip,reset button,20,reset button,reset button,3,5,,
NAT202402,24470,paperclip,computer reset button,21,computer reset button,computer reset button,3,5,,
NAT202402,24495,paperclip,reset button,23,reset button,reset button,3,5,,
NAT202402,24647,paperclip,reset button,31,reset button,reset button,3,5,,
NAT202402,24731,paperclip,switch opener,35,switch opener,switch opener,2.5,4,,
NAT202402,24764,paperclip,resetting small buttons,37,resetting small buttons,resetting small buttons,2.5,5,,
NAT202402,25000,paperclip,reset button tool,49,reset button tool,reset button tool,3,5,,
NAT202402,25084,paperclip,button hole maker,53,button hole maker,button hole maker,2.5,5,,
NAT202402,25110,paperclip,reset tab,55,reset tab,reset tab,2.5,5,,
NAT202402,26282,paperclip,replacing missing buttons,117,replacing missing buttons,replacing missing buttons,2,5,,
NAT202402,26410,paperclip,button-replacing,124,buttonreplacing,buttonreplacing,2,5,,
NAT202402,26470,paperclip,button-replacing,127,buttonreplacing,buttonreplacing,2,5,,
NAT202402,26486,paperclip,button-replacing,128,buttonreplacing,buttonreplacing,2,5,,
NAT202402,26563,paperclip,button-fixing,132,buttonfixing,buttonfixing,2,5,,
NAT202402,26601,paperclip,button replacement,134,button replacement,button replacement,2,5,,
NAT202402,26683,paperclip,replacing missing buttons,138,replacing missing buttons,replacing missing buttons,2,5,,
NAT202402,26801,paperclip,light switch flicker,144,light switch flicker,light switch flicker,3,4,,
NAT202402,26859,paperclip,closing loose buttons,147,closing loose buttons,closing loose buttons,2,5,,
NAT202402,27078,paperclip,testing light switches,158,testing light switches,testing light switches,3,4,,
NAT202402,27163,paperclip,shirt button replacement,163,shirt button replacement,shirt button replacement,2.5,5,,
NAT202402,27253,paperclip,light switch cover,167,light switch cover,light switch cover,3,1,,
NAT202402,27273,paperclip,light switch cover,168,light switch cover,light switch cover,3,1,,
NAT202402,27293,paperclip,light switch cover,169,light switch cover,light switch cover,3,1,,
NAT202402,27528,paperclip,button replacement,181,button replacement,button replacement,2,5,,
NAT202402,27611,paperclip,button replacement,185,button replacement,button replacement,2,5,,
NAT202402,27638,paperclip,reset computer,187,reset computer,reset computer,3,5,,
NAT202402,27648,paperclip,hold buttons on remote control,187,hold buttons remote control,hold buttons remote control,2,4,,
NAT202402,27735,paperclip,coat button,191,coat button,coat button,2.5,5,,
NAT202402,27784,paperclip,clothing button,194,clothing button,clothing button,2,5,,
NAT202402,27800,paperclip,reset,195,reset,reset,2.5,5,,
NAT202402,27846,paperclip,button replacement,197,button replacement,button replacement,2,5,,
NAT202402,27886,paperclip,light switch cover,199,light switch cover,light switch cover,3,1,,
NAT202402,27920,paperclip,reset button,201,reset button,reset button,3,5,,
NAT202402,27990,paperclip,reset-button-pusher,204,resetbuttonpusher,resetbuttonpusher,3,5,,
NAT202402,28029,paperclip,switch lock,206,switch lock,switch lock,2.5,2,,
NAT202402,28079,paperclip,reset button,209,reset button,reset button,3,5,,
NAT202402,28080,paperclip,press switch,209,press switch,press switch,2.5,4,,
NAT202402,28173,paperclip,replace lost button on shirt,213,replace lost button shirt,replace lost button shirt,2,5,,
NAT202402,28182,paperclip,secure button,214,secure button,secure button,2,5,,
NAT202402,28288,paperclip,button hole,219,button hole,button hole,2.5,5,,
NAT202402,28317,paperclip,reset button,221,reset button,reset button,3,5,,
NAT202402,28330,paperclip,button replacement,221,button replacement,button replacement,2,5,,
NAT202402,28336,paperclip,reset button,222,reset button,reset button,3,5,,
NAT202402,28357,paperclip,reset button,223,reset button,reset button,3,5,,
NAT202402,28378,paperclip,reset button tool,224,reset button tool,reset button tool,3,5,,
NAT202402,28397,paperclip,reset button,225,reset button,reset button,3,5,,
NAT202402,28411,paperclip,button replacement,225,button replacement,button replacement,2,5,,
NAT202402,28416,paperclip,reset button,226,reset button,reset button,3,5,,
NAT202402,28437,paperclip,reset button,227,reset button,reset button,3,5,,
NAT202402,28457,paperclip,reset button,228,reset button,reset button,3,5,,
NAT202402,28471,paperclip,button,228,button,button,2,5,,
NAT202402,28477,paperclip,reset button,229,reset button,reset button,3,5,,
NAT202402,28497,paperclip,reset button,230,reset button,reset button,3,5,,
NAT202402,28517,paperclip,reset button,231,reset button,reset button,3,5,,
NAT202402,28538,paperclip,reset button tool,232,reset button tool,reset button tool,3,5,,
NAT202402,28556,paperclip,reset button,233,reset button,reset button,3,5,,
NAT202402,28572,paperclip,button,233,button,button,2,5,,
NAT202402,28577,paperclip,reset button,234,reset button,reset button,3,5,,
NAT202402,28598,paperclip,reset button tool,235,reset button tool,reset button tool,3,5,,
