research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01,originality_rater02,utility_rater02
NAT202401,12657,2919,paperclip,als boekenlegger gebruiken,bookmark,bookmark,1,5,,
NAT202401,12741,2920,paperclip,boekenlegger,bookmark,bookmark,1,5,,
NAT202401,12752,2920,paperclip,bakpapier vouwer,baking paper folder,baking paper folder,3,2,,
NAT202401,12948,2925,paperclip,voor in je boek om te weten waar je bent gebleven,book know went,book know went,1,5,,
NAT202401,13126,2931,paperclip,gebruiken als boekenlegger ,bookmark,bookmark,1,5,,
NAT202401,13335,2934,paperclip,als boekenlegger,bookmark,bookmark,1,5,,
NAT202401,14000,2942,paperclip,boekenlegger,bookmark,bookmark,1,5,,
NAT202401,14146,2946,paperclip,boekenlegger,bookmark,bookmark,1,5,,
NAT202401,14228,2947,paperclip,twee boeken aan elkaar vastmaken,attach two books together,attach two books together,1,4,,
NAT202401,14441,2951,paperclip,als boekenlegger gebruiken,bookmark,bookmark,1,5,,
NAT202401,14499,2952,paperclip,boekenlegger,bookmark,bookmark,1,5,,
NAT202401,14502,2952,paperclip,enveloppe openmaken,open envelope,open envelope,1,4,,
NAT202401,14599,2955,paperclip,gebruiken als boekenlegger,bookmark,bookmark,1,5,,
NAT202401,14690,2956,paperclip,brief mee openen,open letter,open letter,1,4,,
NAT202401,14809,2958,paperclip,de letter s,letters,letters,1,3,,
NAT202401,15025,2963,paperclip,boekenlegger,bookmark,bookmark,1,5,,
NAT202401,15095,2964,paperclip,Als boekenlegger,bookmark,bookmark,1,5,,
NAT202401,15239,2969,paperclip,Meerdere bladzijden van een boek bij elkaar houden,Keeping multiple pages book together,keep book together,1,5,,
NAT202401,65,2657,paperclip,om een simkaart in je telefoon te doen,put SIM card phone,sim card phone,3,5,,
NAT202401,249,2661,paperclip,om simkaart uit je telefoon te halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,293,2662,paperclip,doormiddel van het kleine puntje je simkaart uit je telefoon halen,Remove SIM card phone small point,remove sim card phone small point,2,5,,
NAT202401,346,2664,paperclip,Je kunt het gebruiken om je simkaart uit je mobiele telefoon te halen,remove SIM card mobile phone,remove sim card mobile phone,2,5,,
NAT202401,422,2667,paperclip,simkaart uit telefoon halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,776,2674,paperclip,Simkaart uit je telefoon halen,Remove SIM card phone,remove sim card phone,2,5,,
NAT202401,1451,2685,paperclip,de sd kaart van je telefoon eruit halen,Remove SD card phone,remove sd card phone,2,5,,
NAT202401,1781,2690,paperclip,telefoon schoon maken,clean phone,clean phone,2.5,5,,
NAT202401,1782,2690,paperclip,simkaart uit telefoon halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,1926,2693,paperclip,scherm van iemand telefoon mee verwoesten,destroy s phone screen,destroy phone screen,3,4,,
NAT202401,2079,2695,paperclip,gebruiken om het simkaart klepje van je telefoon te openen,open SIM card cover phone,open sim card cover phone,2,5,,
NAT202401,2084,2695,paperclip,gebruiken om vuil uit je geluid gaatjes te halen van je telefoon,remove dirt sound holes phone,remove dirt sound holes phone,3,5,,
NAT202401,2131,2696,paperclip,iphone openen,open iphone,open iphone,2,5,,
NAT202401,2431,2700,paperclip,om het laatje in je telefoon te openen,open drawer phone,open drawer phone,2,5,,
NAT202401,2579,2702,paperclip,SIM kaart verwijderen uit iPhone,Remove SIM card iPhone,remove sim card iphone,2,5,,
NAT202401,2689,2703,paperclip,geheugen kaart uit je iphone halen,Remove memory card iPhone,remove memory card iphone,2.5,5,,
NAT202401,2931,2708,paperclip,openen van simkaartvakje telefoon,opening phone s SIM card compartment,opening phone s sim card compartment,2,5,,
NAT202401,2934,2708,paperclip,schoonmaken van telefoonoplader poortje,cleaning phone charger port,cleaning phone charger port,2.5,5,,
NAT202401,3013,2709,paperclip,helemaal lang maken en daardoor een dun ijzerdraadje hebben waarmee je stof uit je telefoon kan hale,make completely long therefore thin iron wire remove dust phone,make completely long therefore thin iron wire remove dust phone,3,5,,
NAT202401,3014,2709,paperclip,dun ijzerdraadje van maken om je chipkaart in je telefoon te doen,make thin wire put chip card phone,make thin wire put chip card phone,3,5,,
NAT202401,3069,2711,paperclip,Open simkaartsleuf van een smartphone,Open SIM card slot smartphone,open sim card slot smartphone,2.5,5,,
NAT202401,3185,2713,paperclip,uit elkaar halen en gebruiken om je telefoon open te maken,take apart open phone,open phone,2,5,,
NAT202401,3645,2720,paperclip,ombuigen om een sd-kaart opening te openen,bend open SD card slot,bend open sd card slot,3,5,,
NAT202401,3729,2722,paperclip,simkaart uit telefoon halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,3847,2724,paperclip,je kan de simkaart uit je telefoon verwijderen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,3877,2725,paperclip,open de smartphonestandaard,open smartphone stand,open smartphone stand,3,5,,
NAT202401,3945,2726,paperclip,opener van simkaart vakje,SIM card compartment opener,sim card compartment opener,2.5,5,,
NAT202401,4009,2728,paperclip,de simkaart uit je telefoon halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,4062,2729,paperclip,simkaart uit telefoon halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,4063,2729,paperclip,*simkaart gaatje prikken, poke hole SIM card, poke hole sim card,2.5,4,,
NAT202401,4272,2735,paperclip,"Om je telefoon SD-kaart vakje mee open te maken (Als ik het goed herinner paste dat net, kan ik fout",open phone s SD card compartment,open phone sd card compartment,2,5,,
NAT202401,4403,2740,paperclip,"om iets uit een spleet te halen, bijvoorbeeld uit het oplaat gaatje van je telefoon ",get crack  example charging hole phone,get crack  example charging hole phone,3,5,,
NAT202401,4508,2742,paperclip,chipkaart uit telefoon halen,Remove chip card phone,remove chip card phone,2.5,5,,
NAT202401,4510,2742,paperclip,buigen tot telefoonstandaatd,bend telephone stand,telephone stand,3,3,,
NAT202401,4576,2745,paperclip,sim kaart vakje openen op telefoon,Open SIM card box phone,open sim card box phone,2,5,,
NAT202401,4649,2746,paperclip,simkaart eruit halen,remove SIM card,remove sim card,2,5,,
NAT202401,4667,2746,paperclip,oplader gat van telefoon schoonmaken,cleaning charger hole phone,cleaning charger hole phone,2.5,5,,
NAT202401,4734,2747,paperclip,vuil uit je telefoon halen,remove dirt phone,remove dirt phone,2.5,5,,
NAT202401,4737,2747,paperclip,telefoon pinnetje voor simkaart invoegen,insert telephone pin SIM card,insert telephone pin sim card,3,5,,
NAT202401,4811,2748,paperclip,stof uit het oplader gat in je telefoon te halen,remove dust charger hole phone,remove dust charger hole phone,2.5,5,,
NAT202401,4868,2749,paperclip,de scherpe punt gebruiken om de simkaart gleuf in veel smartphones open te maken,sharp point open SIM card slot many smartphones,sharp point open sim card slot many smartphones,3,5,,
NAT202401,5026,2751,paperclip,vuil in je telefoongaatjes verwijderen,remove dirt phone holes,remove dirt phone holes,2.5,5,,
NAT202401,5335,2759,paperclip,gebruiken om simkaart uit telefoon te krijgen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,5479,2761,paperclip,om de simcard van je iphone open te maken,open SIM card iPhone,open sim card iphone,2,5,,
NAT202401,5826,2767,paperclip,om je simkaart uit je telefoon te halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,5933,2771,paperclip,sim kaart openen (iPhone),open SIM card,open sim card,2,5,,
NAT202401,5994,2772,paperclip,Achterkant telefoon openmaken,Open back phone,open back phone,2.5,5,,
NAT202401,6170,2776,paperclip,de simkaart uit je iphone loskrijgen,remove SIM card iPhone,remove sim card iphone,2,5,,
NAT202401,6237,2778,paperclip,openen van simkaarthouder van de telefoon,opening phone s SIM card holder,opening phone s sim card holder,2,5,,
NAT202401,6355,2780,paperclip,sim kaart uit iphone halen,remove SIM card iPhone,remove sim card iphone,2,5,,
NAT202401,6523,2784,paperclip,simkaart uit iPhone halen,remove SIM card iPhone,remove sim card iphone,2,5,,
NAT202401,6746,2787,paperclip,Als hulpmiddel om telefoonkaart uit de oude iphone te halen,tool remove phone card old iPhone,tool remove phone card old iphone,2.5,5,,
NAT202401,7016,2792,paperclip,simkaart klepje open maken,Open SIM card cover,open sim card cover,2.5,5,,
NAT202401,7196,2794,paperclip,pin om simkaart uit telefoon te halen,pin remove SIM card phone,remove sim card,2,5,,
NAT202401,7337,2796,paperclip,je simkaart in je iPhone doen (dat laadke openen),put SIM card iPhone,put sim card iphone,2.5,5,,
NAT202401,7678,2810,paperclip,simkaart ejector,SIM card ejector,sim card ejector,2.5,5,,
NAT202401,7903,2815,paperclip,de paperclip uitelkaar vouween zodat je het puntgedeelte kan gebruiken je simhouder uit je telefoon ,unfold paper clip point part SIM holder phone,unfold paper clip point part sim holder phone,2,5,,
NAT202401,7966,2816,paperclip,om de simkaart uit je telefoon te halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,7968,2816,paperclip,om de ingang voor een oplader van een mobiel stof vrij te maken,clear dust entrance mobile charger,clear dust entrance mobile charger,3.3,5,,
NAT202401,8254,2820,paperclip,je kunt er je telefoon mee openmaken waar de sim kaart zit,open phone SIM card located,open phone sim card,2,5,,
NAT202401,8423,2823,paperclip,Clean inside of phone,Clean inside phone,clean inside phone,2.5,5,,
NAT202401,8520,2824,paperclip,in het gaatje stoppen van je telefoon waardoor je simkaart eruit komt,Insert hole phone SIM card comes,insert hole phone sim card comes,2.5,5,,
NAT202401,8849,2831,paperclip,je simkaart uit je telefoon halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,8853,2831,paperclip,Je kan het verbuigen tot een standaard voor je telefoon ,bend stand phone,phone stand,3,3,,
NAT202401,8918,2832,paperclip,sim card opener ermee openen in mobiel,sim card opener open mobile,sim card opener open mobile,2.5,5,,
NAT202401,8965,2833,paperclip,simkaart eruit halen ,remove SIM card,remove sim card,2,5,,
NAT202401,9038,2836,paperclip,Vuil uit een telefoon halen,Getting dirt phone,remove dirt in phone,2.5,5,,
NAT202401,9043,2836,paperclip,Om een simkaart uit een iphone te halen,remove SIM card iPhone,remove sim card iphone,2,5,,
NAT202401,9109,2837,paperclip,simkaart-ejector,SIM card ejector,sim card ejector,2.5,5,,
NAT202401,9175,2838,paperclip,simkaart openen,open SIM card,open sim card,2,5,,
NAT202401,9220,2840,paperclip,simkaart uit apple telefoon te halen,Remove SIM card Apple phone,remove sim card apple phone,2.5,5,,
NAT202401,9457,2844,paperclip,Iphone simkaart er uit halen,Remove iPhone SIM card,remove iphone sim card,2,5,,
NAT202401,9620,2846,paperclip,simkaart uit telefoon halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,9685,2847,paperclip,als telefoonstandaard verbuigen,bend telephone stand,telephone stand,3,3,,
NAT202401,9870,2852,paperclip,gebruiken om de simkaart uit je telefoon te halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,9877,2852,paperclip,voorzichtig je oplaadgaatje van je telefoon mee schoonmaken,carefully clean phone s charging hole,carefully clean phone s charging hole,3,5,,
NAT202401,9961,2854,paperclip,je simkaart uit je telefoon halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,10017,2856,paperclip,telefoon simkaartslot openen,open phone SIM card slot,open phone sim card slot,2.5,5,,
NAT202401,10032,2856,paperclip,schoonmaken van de telefoonpoorten,cleaning telephone ports,cleaning telephone ports,2.5,5,,
NAT202401,10091,2857,paperclip,je telefoon open maken (waar je SD kaart zit enzo),open phone,open phone,2,5,,
NAT202401,10092,2857,paperclip,je telefoon openingen schoonmaken van stofjes,clean phone openings dust,clean phone openings dust,2.5,5,,
NAT202401,10147,2858,paperclip,Om het simkaart dingetje van je telefoon open te maken,open SIM card thingy phone,open sim card thingy phone,2,5,,
NAT202401,10212,2862,paperclip,om je telefoon op te zetten,put phone,turn on phone,3,4,,
NAT202401,10213,2862,paperclip,simkaart uit je telefoon halen ,Remove SIM card phone,remove sim card phone,2,5,,
NAT202401,10310,2864,paperclip,simkaart uit telefoon halen (uitvouwen eerst),Remove SIM card phone,remove sim card phone,2,5,,
NAT202401,10378,2867,paperclip,ik heb het is gebruikt om dat zijkantje van je iphone open te maken om je simkaart te verwisselen,used open side iPhone change SIM card,used open side iphone change sim card,2.5,5,,
NAT202401,10457,2869,paperclip,open de celchip in iemands telefoon ,open cell chip s phone,open cell chip s phone,3,5,,
NAT202401,10583,2871,paperclip,chip uit je telefoon halen,remove chip phone,remove chip phone,2.5,5,,
NAT202401,10753,2875,paperclip,Iphone openmaken,Open iPhone,open iphone,2,5,,
NAT202401,10823,2876,paperclip,telefoon oplaad punt schoonmaen,Clean phone charging point,clean phone charging point,2.5,5,,
NAT202401,10985,2879,paperclip,verbogen kan je ermee je telefoon openen om simkaart te vervangen,bent  open phone replace SIM card,bent  open phone replace sim card,2.5,5,,
NAT202401,11133,2881,paperclip,sim kaart uit iphone halen,remove SIM card iPhone,remove sim card iphone,2,5,,
NAT202401,11238,2882,paperclip,als ding gebruiken om de simkaart uit je iPhone te halen,thing remove SIM card iPhone,thing remove sim card iphone,2,5,,
NAT202401,11387,2884,paperclip,Om je simkaart vakje van je oude iphone mee open te klikken,open SIM card compartment old iPhone,open sim card compartment,2.5,5,,
NAT202401,11554,2900,paperclip,gebruiken om jouw sim-card uit je telefoon te halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,11620,2901,paperclip,simkaart poort van je telefoon openen,open SIM card port phone,open sim card port phone,2.5,5,,
NAT202401,11737,2904,paperclip,gebruik het puntige uiteinde om dat laadje van je telefoon te openen voor je sim kaart,pointed end open drawer phone SIM card,pointed end open drawer phone sim card,2.5,5,,
NAT202401,11797,2906,paperclip,een naald om bijvoorbeeld de SIM vak van een iPhone te openen,needle open SIM compartment iPhone  example,sim ejector,2.5,5,,
NAT202401,11958,2910,paperclip,iPhone simkaart eruit halen,Remove iPhone SIM card,remove iphone sim card,2,5,,
NAT202401,12074,2911,paperclip,simkaart uit je telefoon halen ,Remove SIM card phone,remove sim card phone,2,5,,
NAT202401,12325,2914,paperclip,use to open the sim card tray of an iphone,open SIM card tray iPhone,open sim card tray iphone,2.5,5,,
NAT202401,12456,2917,paperclip,iPhone simkaartslot openen ,Open iPhone SIM card slot,open iphone sim card slot,2.5,5,,
NAT202401,12646,2919,paperclip,nieuwe simkaart erin doen/ oude eruit halen met paperclip ,insert new SIM cardremove old one paper clip,insert sim card,2.5,5,,
NAT202401,12938,2925,paperclip,telefoon openen,open phone,open phone,2,5,,
NAT202401,13051,2928,paperclip,"bij iphone moet je een klein pinnetje in de telefoon stoppen om je simkaart eruit te halen, die kan",iPhone put small pin phone remove SIM card  possible,iphone put small pin phone remove sim card  possible,3,5,,
NAT202401,13117,2931,paperclip,Ombuigen en je SD kaart uit je iPhone halen ,Bend remove SD card iPhone,sd card ejector,3,5,,
NAT202401,13338,2934,paperclip,om kleine dingen te openen zoals het plekje in je telefoon waar de simkaart zit,open small spot phone SIM card located,open small spot phone sim card located,2.5,5,,
NAT202401,13579,2938,paperclip,telefoon ondersteuning op tafel,phone support table,phone support table,3,3,,
NAT202401,13735,2940,paperclip,telefoon sim poort openen,open phone SIM port,open phone sim port,2.5,5,,
NAT202401,13868,2941,paperclip,je simkaart uit je telefoon duwen,push SIM card phone,push sim card phone,2,5,,
NAT202401,13876,2941,paperclip,een apparaat aan zette,turned device,turn on device,3,4,,
NAT202401,14071,2944,paperclip,je simkaart eruit halen ,take SIM card,eject sim card,2.5,5,,
NAT202401,14144,2946,paperclip,telefoonsteun,phone support,phone support,2.5,3,,
NAT202401,14149,2946,paperclip,vuil uit oplaadgat van telefoon schraper,dirt charging hole phone scraper,dirt charging hole phone scraper,3,5,,
NAT202401,14214,2947,paperclip,gebruiken om de simkaart uit je iPhone te halen,remove SIM card iPhone,remove sim card iphone,2,5,,
NAT202401,14217,2947,paperclip,gaten in je telefoon/laptop 'schoonmaken' ,cleaning  holes phonelaptop,cleaning  holes phonelaptop,2.5,5,,
NAT202401,14503,2952,paperclip,simkaart uit telefoon halen,remove SIM card phone,remove sim card phone,2,5,,
NAT202401,14584,2955,paperclip,je simkaart mee vervangen,replace SIM card,replace sim card,2.5,5,,
NAT202401,14753,2957,paperclip,standaard voor telefoon,stand telephone,stand telephone,3,3,,
NAT202401,14900,2960,paperclip,simkaart mee vervangen,replace SIM card,replace sim card,2.5,5,,
NAT202401,14978,2962,paperclip,dat sd-kaart houdertje openen van telefoon,opening SD card holder phone,opening sd card holder phone,2,5,,
NAT202401,15176,2965,paperclip,SD of sim kaart uit je telefoon halen,Remove SD SIM card phone,remove sd sim card phone,2.5,5,,
NAT202401,15237,2969,paperclip,Het simkaartjes ding van je telefoon mee open maken (bijv. bij een iPhone),Open SIM card thing phone,open sim card thing phone,2,5,,
